Date,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-01-02,P0020,Electronics,North,254,84,112,77.15,73.05,15,Sunny,1,74.55,Autumn
2022-01-03,P0001,Groceries,East,175,66,140,56.84,83.63,15,Sunny,0,79.9,Summer
2022-01-03,P0002,Groceries,West,228,163,161,161.48,81.57,0,Cloudy,1,77.66,Winter
2022-01-03,P0003,Clothing,South,188,98,176,98.87,44.68,10,Snowy,0,42.55,Spring
2022-01-03,P0004,Groceries,East,211,150,20,167.75,60.11,0,Rainy,1,62.3,Summer
2022-01-03,P0005,Furniture,North,149,15,60,21.91,24.63,20,Snowy,0,27.97,Winter
2022-01-03,P0006,Electronics,North,383,36,75,26.89,36.31,5,Cloudy,1,34.82,Autumn
2022-01-03,P0007,Electronics,East,478,303,153,307.7,11.36,15,Cloudy,1,15.64,Autumn
2022-01-03,P0008,Electronics,East,217,209,35,215.04,63.1,10,Rainy,1,65.17,Winter
2022-01-03,P0009,Electronics,West,73,69,65,68.51,30.82,20,Sunny,0,35.26,Winter
2022-01-03,P0010,Electronics,West,467,143,183,139.44,23.73,0,Snowy,0,21.84,Winter
2022-01-03,P0011,Clothing,West,353,239,44,255.26,29.49,5,Sunny,0,31.68,Winter
2022-01-03,P0012,Groceries,North,471,192,115,188.72,74.42,15,Cloudy,1,75.61,Autumn
2022-01-03,P0013,Clothing,South,129,23,92,38.86,58.3,20,Rainy,1,59.12,Autumn
2022-01-03,P0014,Groceries,East,301,165,34,160.46,60.58,0,Sunny,1,58.02,Winter
2022-01-03,P0015,Groceries,South,423,85,73,95.5,73.48,0,Rainy,0,77.0,Spring
2022-01-03,P0016,Groceries,East,385,79,130,86.62,16.18,10,Cloudy,0,18.35,Spring
2022-01-03,P0017,Toys,North,74,33,29,43.64,38.52,15,Rainy,0,39.57,Spring
2022-01-03,P0018,Electronics,South,467,270,108,270.37,46.93,0,Snowy,0,46.83,Winter
2022-01-03,P0019,Toys,North,140,1,47,-3.91,80.41,0,Snowy,0,76.9,Winter
2022-01-03,P0020,Clothing,East,197,149,134,161.2,95.33,20,Cloudy,0,97.42,Winter
2022-01-04,P0001,Furniture,South,487,145,149,154.43,20.39,15,Sunny,0,21.17,Summer
2022-01-04,P0002,Groceries,North,216,150,162,141.65,70.46,20,Sunny,1,66.42,Summer
2022-01-04,P0003,Toys,West,236,40,104,36.09,53.13,5,Snowy,1,48.66,Spring
2022-01-04,P0004,Toys,West,260,245,199,256.94,82.0,10,Sunny,1,81.29,Winter
2022-01-04,P0005,Furniture,North,435,241,160,255.72,75.55,15,Snowy,0,75.67,Autumn
2022-01-04,P0006,Groceries,South,499,138,175,128.04,50.26,0,Cloudy,1,47.5,Autumn
2022-01-04,P0007,Clothing,East,180,152,102,157.24,56.58,5,Cloudy,1,52.57,Autumn
2022-01-04,P0008,Furniture,West,128,12,85,16.36,37.17,10,Rainy,1,32.41,Winter
2022-01-04,P0009,Furniture,South,291,158,35,158.23,82.75,20,Sunny,1,83.85,Winter
2022-01-04,P0010,Clothing,North,444,265,187,264.83,23.53,10,Sunny,1,24.56,Spring
2022-01-04,P0011,Clothing,East,281,240,182,243.7,56.3,5,Sunny,0,60.74,Spring
2022-01-04,P0012,Toys,North,189,153,155,145.17,94.09,5,Cloudy,0,90.8,Spring
2022-01-04,P0013,Groceries,West,80,68,48,81.02,24.53,20,Snowy,1,23.7,Spring
2022-01-04,P0014,Furniture,West,314,302,42,300.24,70.33,20,Snowy,0,72.22,Autumn
2022-01-04,P0015,Clothing,West,167,70,42,69.66,79.68,5,Rainy,1,77.12,Spring
2022-01-04,P0016,Groceries,West,129,92,73,89.92,25.69,0,Sunny,0,27.17,Autumn
2022-01-04,P0017,Clothing,East,425,275,160,266.14,25.04,5,Sunny,1,29.56,Summer
2022-01-04,P0018,Groceries,East,103,3,34,20.62,56.02,15,Sunny,0,59.96,Winter
2022-01-04,P0019,Groceries,West,471,307,143,319.56,31.39,5,Rainy,1,29.82,Winter
2022-01-04,P0020,Groceries,South,364,62,27,68.97,86.86,15,Snowy,0,89.19,Spring
2022-01-05,P0001,Toys,North,201,198,103,212.56,57.58,10,Cloudy,0,58.98,Summer
2022-01-05,P0002,Electronics,North,135,83,49,88.88,54.02,20,Rainy,0,58.22,Winter
2022-01-05,P0003,Furniture,North,258,97,172,102.13,69.96,10,Snowy,1,70.94,Autumn
2022-01-05,P0004,Toys,North,357,173,97,190.9,51.07,5,Sunny,1,50.35,Spring
2022-01-05,P0005,Electronics,East,387,69,199,87.46,99.12,20,Rainy,1,95.19,Autumn
2022-01-05,P0006,Furniture,East,378,256,169,271.82,77.59,15,Sunny,0,79.28,Autumn
2022-01-05,P0007,Electronics,North,249,246,124,246.58,87.6,10,Snowy,0,92.28,Summer
2022-01-05,P0008,Clothing,South,448,332,184,343.03,43.67,15,Cloudy,1,40.57,Summer
2022-01-05,P0009,Toys,North,348,325,97,321.15,89.52,0,Rainy,0,87.3,Summer
2022-01-05,P0010,Groceries,East,412,53,75,72.67,12.89,0,Snowy,1,13.92,Autumn
2022-01-05,P0011,Groceries,West,344,17,30,26.69,92.7,5,Sunny,0,97.29,Autumn
2022-01-05,P0012,Toys,West,475,223,172,241.25,31.47,20,Snowy,0,29.24,Spring
2022-01-05,P0013,Electronics,West,400,95,86,113.09,89.52,0,Cloudy,0,91.76,Autumn
2022-01-05,P0014,Toys,North,424,225,37,220.89,54.44,20,Sunny,0,57.58,Winter
2022-01-05,P0015,Groceries,East,441,216,118,207.56,21.75,15,Sunny,0,21.05,Winter
2022-01-05,P0016,Electronics,North,421,324,27,318.43,60.8,0,Rainy,1,58.01,Spring
2022-01-05,P0017,Toys,South,278,75,56,90.62,60.17,5,Sunny,0,55.33,Summer
2022-01-05,P0018,Electronics,West,319,158,176,170.15,19.17,15,Rainy,1,20.52,Winter
2022-01-05,P0019,Electronics,West,353,55,35,56.6,45.92,20,Snowy,0,46.95,Winter
2022-01-05,P0020,Toys,South,149,131,42,147.54,23.85,5,Cloudy,0,19.43,Autumn
2022-01-06,P0001,Groceries,South,185,101,69,106.55,16.86,20,Cloudy,0,12.11,Autumn
2022-01-06,P0002,Toys,East,162,105,71,99.68,20.2,0,Rainy,0,15.44,Autumn
2022-01-06,P0003,Furniture,South,405,134,119,149.31,38.42,5,Snowy,0,43.03,Winter
2022-01-06,P0004,Electronics,North,50,50,180,41.93,83.19,10,Snowy,1,88.18,Winter
2022-01-06,P0005,Furniture,East,384,220,25,237.94,79.42,5,Cloudy,0,77.63,Summer
2022-01-06,P0006,Clothing,North,488,260,190,271.16,79.07,10,Snowy,1,81.47,Autumn
2022-01-06,P0007,Groceries,North,129,80,164,87.51,68.16,15,Rainy,1,71.46,Autumn
2022-01-06,P0008,Clothing,South,226,167,115,169.32,13.17,5,Snowy,0,15.66,Summer
2022-01-06,P0009,Furniture,North,207,166,104,178.91,90.13,15,Sunny,0,86.94,Spring
2022-01-06,P0010,Clothing,North,490,49,142,62.86,97.69,10,Cloudy,0,96.13,Summer
2022-01-06,P0011,Electronics,West,293,26,88,17.28,46.28,5,Sunny,1,45.18,Summer
2022-01-06,P0012,Clothing,North,483,73,199,90.39,77.85,0,Cloudy,0,81.15,Spring
2022-01-06,P0013,Toys,West,389,257,81,276.75,23.32,0,Cloudy,0,19.92,Autumn
2022-01-06,P0014,Groceries,East,126,50,136,66.22,75.87,15,Rainy,0,77.66,Winter
2022-01-06,P0015,Furniture,West,304,49,102,66.88,90.79,15,Snowy,1,91.53,Autumn
2022-01-06,P0016,Electronics,West,69,24,190,36.79,81.37,15,Snowy,1,84.52,Spring
2022-01-06,P0017,Electronics,South,220,192,122,207.13,33.34,5,Rainy,1,29.25,Spring
2022-01-06,P0018,Electronics,South,427,47,167,39.88,95.48,5,Rainy,0,95.64,Winter
2022-01-06,P0019,Furniture,South,411,325,145,341.07,33.58,20,Cloudy,1,34.57,Autumn
2022-01-06,P0020,Furniture,West,261,150,118,162.92,29.27,20,Cloudy,0,31.37,Summer
2022-01-07,P0001,Toys,West,164,13,190,5.38,91.6,20,Rainy,0,93.9,Winter
2022-01-07,P0002,Toys,North,61,46,172,42.15,79.31,0,Sunny,1,80.4,Summer
2022-01-07,P0003,Electronics,North,81,49,166,47.54,63.03,15,Cloudy,0,58.96,Spring
2022-01-07,P0004,Groceries,East,146,92,157,92.42,44.43,10,Rainy,0,43.14,Winter
2022-01-07,P0005,Clothing,North,117,108,107,116.84,80.61,15,Snowy,1,82.67,Summer
2022-01-07,P0006,Groceries,East,453,343,61,355.68,59.12,20,Cloudy,0,60.54,Summer
2022-01-07,P0007,Groceries,North,182,83,194,100.55,43.98,10,Sunny,0,40.77,Winter
2022-01-07,P0008,Toys,East,231,72,186,75.46,32.77,0,Rainy,0,28.73,Spring
2022-01-07,P0009,Clothing,South,442,186,97,202.77,48.29,0,Cloudy,1,45.31,Spring
2022-01-07,P0010,Groceries,South,126,50,87,69.29,54.76,20,Cloudy,1,49.85,Autumn
2022-01-07,P0011,Clothing,North,88,80,106,74.64,82.63,0,Snowy,1,82.31,Spring
2022-01-07,P0012,Clothing,West,113,36,133,50.79,83.16,5,Sunny,1,86.66,Spring
2022-01-07,P0013,Groceries,North,371,188,58,206.34,88.58,15,Snowy,0,86.76,Winter
2022-01-07,P0014,Toys,South,242,227,75,230.9,60.49,10,Cloudy,0,64.27,Summer
2022-01-07,P0015,Groceries,South,495,174,58,171.72,99.47,10,Cloudy,0,102.21,Autumn
2022-01-07,P0016,Furniture,North,323,139,173,157.56,82.21,0,Rainy,0,83.05,Autumn
2022-01-07,P0017,Furniture,South,53,4,84,2.05,94.56,10,Rainy,1,95.74,Summer
2022-01-07,P0018,Furniture,North,94,70,132,61.63,66.34,5,Sunny,1,68.05,Summer
2022-01-07,P0019,Groceries,North,183,12,112,5.57,77.11,15,Snowy,1,81.9,Summer
2022-01-07,P0020,Toys,North,296,162,123,166.99,94.18,5,Rainy,0,93.94,Spring
2022-01-08,P0001,Clothing,East,62,23,131,28.07,24.71,20,Cloudy,1,25.11,Spring
2022-01-08,P0002,Toys,South,74,25,48,27.36,83.18,5,Rainy,0,85.58,Winter
2022-01-08,P0003,Groceries,North,280,214,21,220.31,22.27,10,Snowy,1,20.86,Winter
2022-01-08,P0004,Furniture,West,470,450,191,455.48,88.87,5,Rainy,0,93.03,Winter
2022-01-08,P0005,Groceries,South,183,148,90,149.58,11.43,20,Snowy,0,16.1,Summer
2022-01-08,P0006,Furniture,North,109,69,58,83.8,20.5,15,Snowy,0,20.26,Autumn
2022-01-08,P0007,Electronics,North,152,97,105,99.28,56.84,15,Cloudy,0,55.52,Autumn
2022-01-08,P0008,Groceries,North,203,161,51,170.06,39.81,10,Rainy,1,39.59,Autumn
2022-01-08,P0009,Clothing,North,102,97,177,96.05,65.64,5,Sunny,1,62.4,Spring
2022-01-08,P0010,Electronics,North,393,170,187,162.77,15.27,0,Cloudy,0,14.74,Spring
2022-01-08,P0011,Toys,West,317,132,48,135.34,32.2,15,Snowy,1,36.91,Autumn
2022-01-08,P0012,Furniture,East,163,145,194,147.73,92.42,10,Sunny,0,97.22,Winter
2022-01-08,P0013,Electronics,West,386,331,162,342.0,20.13,20,Snowy,1,24.22,Autumn
2022-01-08,P0014,Furniture,East,311,256,168,267.54,51.94,10,Snowy,0,54.91,Winter
2022-01-08,P0015,Electronics,North,338,135,145,128.97,19.51,10,Sunny,1,24.3,Spring
2022-01-08,P0016,Electronics,North,329,163,56,166.53,81.94,0,Cloudy,1,79.28,Summer
2022-01-08,P0017,Toys,South,111,105,85,113.96,94.97,5,Rainy,0,91.43,Summer
2022-01-08,P0018,Toys,West,190,39,37,37.83,65.26,20,Cloudy,1,69.04,Summer
2022-01-08,P0019,Groceries,East,353,41,174,40.63,21.49,20,Cloudy,1,23.14,Autumn
2022-01-08,P0020,Groceries,West,176,59,21,71.18,30.67,15,Sunny,1,25.88,Spring
2022-01-09,P0001,Clothing,West,391,253,163,250.85,80.62,0,Rainy,0,79.01,Autumn
2022-01-09,P0002,Toys,North,211,74,131,89.7,98.46,5,Snowy,1,101.18,Summer
2022-01-09,P0003,Toys,East,306,58,54,64.75,89.88,10,Snowy,0,94.46,Spring
2022-01-09,P0004,Electronics,North,311,117,88,121.07,52.5,20,Snowy,1,54.96,Summer
2022-01-09,P0005,Electronics,East,387,242,128,239.56,97.22,15,Cloudy,1,96.74,Winter
2022-01-09,P0006,Electronics,East,120,97,111,108.83,65.21,5,Sunny,0,64.54,Winter
2022-01-09,P0007,Clothing,West,393,239,104,236.49,59.25,20,Cloudy,1,57.58,Winter
2022-01-09,P0008,Clothing,West,310,307,51,319.38,46.11,20,Rainy,0,41.37,Summer
2022-01-09,P0009,Toys,North,436,250,194,247.52,88.74,15,Rainy,0,87.46,Spring
2022-01-09,P0010,Furniture,North,356,57,165,70.92,72.52,5,Rainy,1,77.37,Autumn
2022-01-09,P0011,Furniture,East,203,156,75,153.2,34.38,0,Rainy,0,31.76,Autumn
2022-01-09,P0012,Toys,South,259,175,171,192.43,53.55,5,Snowy,0,52.61,Summer
2022-01-09,P0013,Electronics,South,192,6,151,5.33,40.8,15,Rainy,1,38.42,Autumn
2022-01-09,P0014,Toys,West,470,3,79,14.41,22.99,20,Snowy,0,26.24,Autumn
2022-01-09,P0015,Electronics,North,173,14,150,23.41,94.54,0,Rainy,1,89.88,Spring
2022-01-09,P0016,Toys,North,218,85,134,82.18,45.82,10,Rainy,0,44.57,Summer
2022-01-09,P0017,Toys,West,241,222,75,219.47,75.5,10,Snowy,1,79.83,Autumn
2022-01-09,P0018,Groceries,East,416,259,197,271.23,19.47,15,Rainy,1,15.6,Winter
2022-01-09,P0019,Furniture,South,313,59,143,73.6,89.82,5,Rainy,1,92.02,Autumn
2022-01-09,P0020,Toys,West,249,245,139,250.65,61.06,15,Snowy,1,59.95,Winter
2022-01-10,P0001,Groceries,East,310,280,145,279.05,20.82,0,Cloudy,0,17.27,Winter
2022-01-10,P0002,Clothing,East,248,236,82,243.09,96.0,0,Snowy,0,98.28,Winter
2022-01-10,P0003,Toys,West,161,107,53,101.45,85.09,0,Rainy,1,82.52,Summer
2022-01-10,P0004,Furniture,South,94,40,173,40.99,45.22,5,Sunny,1,43.46,Spring
2022-01-10,P0005,Toys,North,80,27,80,25.55,98.97,10,Cloudy,1,100.43,Autumn
2022-01-10,P0006,Toys,North,130,102,94,110.85,23.47,0,Sunny,0,28.37,Spring
2022-01-10,P0007,Clothing,West,299,110,87,100.75,73.43,10,Sunny,1,70.42,Autumn
2022-01-10,P0008,Electronics,North,390,135,68,141.9,71.06,10,Rainy,0,71.8,Winter
2022-01-10,P0009,Groceries,East,62,12,24,22.88,52.85,5,Snowy,0,49.41,Autumn
2022-01-10,P0010,Groceries,South,359,259,26,250.33,89.31,0,Rainy,1,88.85,Autumn
2022-01-10,P0011,Groceries,North,461,110,47,127.48,82.33,15,Sunny,1,78.97,Spring
2022-01-10,P0012,Clothing,East,91,53,160,51.14,65.05,10,Snowy,1,67.32,Summer
2022-01-10,P0013,Furniture,West,175,35,169,27.92,64.37,20,Cloudy,0,62.68,Spring
2022-01-10,P0014,Electronics,West,496,349,155,355.24,75.88,15,Snowy,1,71.65,Autumn
2022-01-10,P0015,Groceries,South,190,178,102,175.65,52.89,10,Snowy,0,55.83,Winter
2022-01-10,P0016,Clothing,West,419,201,141,202.21,78.7,0,Cloudy,1,82.16,Winter
2022-01-10,P0017,Furniture,South,381,264,98,277.98,16.08,10,Snowy,1,13.32,Spring
2022-01-10,P0018,Groceries,North,66,35,106,36.58,72.14,20,Rainy,0,74.88,Spring
2022-01-10,P0019,Electronics,West,103,73,87,72.79,52.67,10,Cloudy,0,50.56,Spring
2022-01-10,P0020,Electronics,West,427,215,154,207.04,49.52,10,Sunny,1,53.69,Spring
2022-01-11,P0001,Electronics,East,147,45,129,41.43,54.34,0,Rainy,1,53.68,Autumn
2022-01-11,P0002,Furniture,West,322,94,183,89.52,80.99,0,Rainy,0,83.43,Autumn
2022-01-11,P0003,Groceries,West,366,175,25,193.59,42.72,0,Rainy,0,38.37,Spring
2022-01-11,P0004,Clothing,West,203,136,31,138.52,99.09,10,Cloudy,0,103.69,Summer
2022-01-11,P0005,Clothing,East,116,107,59,108.84,94.44,10,Rainy,0,91.83,Spring
2022-01-11,P0006,Toys,East,441,89,84,91.04,58.61,20,Sunny,1,60.13,Winter
2022-01-11,P0007,Furniture,West,107,81,100,80.74,45.72,5,Rainy,0,47.8,Autumn
2022-01-11,P0008,Electronics,North,104,43,37,47.42,59.22,15,Sunny,0,55.57,Autumn
2022-01-11,P0009,Clothing,North,258,233,151,240.92,70.91,15,Rainy,1,67.24,Autumn
2022-01-11,P0010,Clothing,East,475,386,89,384.19,16.38,0,Cloudy,1,14.52,Autumn
2022-01-11,P0011,Clothing,West,105,37,149,35.77,90.11,5,Rainy,0,94.55,Summer
2022-01-11,P0012,Clothing,East,471,206,103,203.22,29.01,5,Rainy,0,29.39,Summer
2022-01-11,P0013,Groceries,South,387,37,129,54.63,11.67,5,Snowy,0,12.67,Summer
2022-01-11,P0014,Clothing,South,298,116,155,113.02,33.62,10,Rainy,0,38.45,Summer
2022-01-11,P0015,Electronics,North,339,309,150,305.23,87.25,15,Snowy,0,87.55,Autumn
2022-01-11,P0016,Furniture,South,192,186,181,179.93,47.55,0,Cloudy,0,45.4,Winter
2022-01-11,P0017,Clothing,South,139,59,124,49.97,94.4,10,Cloudy,0,91.19,Summer
2022-01-11,P0018,Clothing,West,193,139,178,145.14,38.1,10,Cloudy,0,36.76,Winter
2022-01-11,P0019,Toys,East,66,25,108,36.78,71.45,10,Rainy,0,68.39,Summer
2022-01-11,P0020,Furniture,West,483,356,143,371.86,30.99,20,Rainy,0,28.33,Autumn
2022-01-12,P0001,Toys,North,56,39,149,35.68,46.26,20,Rainy,0,48.81,Autumn
2022-01-12,P0002,Furniture,East,138,95,90,108.83,96.09,15,Cloudy,1,91.75,Autumn
2022-01-12,P0003,Furniture,West,280,31,80,44.78,96.29,0,Cloudy,1,91.64,Winter
2022-01-12,P0004,Clothing,East,79,4,156,23.49,60.78,20,Rainy,1,62.27,Spring
2022-01-12,P0005,Clothing,North,340,286,179,291.93,38.17,15,Snowy,0,39.05,Summer
2022-01-12,P0006,Clothing,West,202,145,35,163.13,48.26,15,Rainy,0,48.19,Summer
2022-01-12,P0007,Groceries,North,473,104,165,103.65,25.58,5,Cloudy,1,24.76,Spring
2022-01-12,P0008,Toys,North,314,190,94,197.93,17.82,10,Cloudy,0,15.65,Spring
2022-01-12,P0009,Furniture,West,444,200,75,206.11,28.98,20,Snowy,1,31.75,Spring
2022-01-12,P0010,Electronics,East,484,82,111,91.86,73.59,5,Cloudy,0,69.41,Summer
2022-01-12,P0011,Clothing,South,446,119,129,137.27,57.96,20,Sunny,1,60.72,Winter
2022-01-12,P0012,Groceries,South,285,141,176,156.95,46.66,0,Rainy,0,43.93,Winter
2022-01-12,P0013,Groceries,North,275,29,62,21.05,66.05,20,Rainy,1,64.08,Winter
2022-01-12,P0014,Electronics,South,376,309,110,300.87,82.95,15,Sunny,1,82.11,Winter
2022-01-12,P0015,Electronics,South,275,95,141,101.13,22.29,15,Snowy,1,19.97,Spring
2022-01-12,P0016,Groceries,East,217,14,79,32.26,77.84,15,Rainy,0,79.21,Summer
2022-01-12,P0017,Clothing,East,435,400,55,412.14,10.15,0,Sunny,1,9.8,Autumn
2022-01-12,P0018,Electronics,South,489,167,64,158.97,69.07,15,Cloudy,1,67.45,Spring
2022-01-12,P0019,Groceries,East,209,96,70,113.57,27.43,0,Sunny,0,25.35,Spring
2022-01-12,P0020,Electronics,South,225,205,120,215.67,76.86,15,Cloudy,1,79.76,Summer
2022-01-13,P0001,Groceries,West,206,171,65,188.57,35.78,20,Rainy,1,32.92,Summer
2022-01-13,P0002,Toys,North,196,103,54,107.77,82.18,0,Sunny,1,85.48,Autumn
2022-01-13,P0003,Electronics,North,135,5,117,1.76,81.44,0,Sunny,1,84.84,Autumn
2022-01-13,P0004,Clothing,South,467,416,184,425.2,24.51,5,Sunny,0,22.21,Spring
2022-01-13,P0005,Groceries,East,243,54,39,64.08,59.92,5,Snowy,0,56.51,Winter
2022-01-13,P0006,Clothing,South,252,41,112,34.51,97.47,0,Sunny,1,96.01,Winter
2022-01-13,P0007,Furniture,East,238,221,147,234.85,54.21,15,Rainy,0,49.77,Winter
2022-01-13,P0008,Electronics,East,185,127,180,143.78,30.87,5,Rainy,0,31.31,Winter
2022-01-13,P0009,Groceries,East,460,71,158,65.14,46.5,15,Sunny,1,49.65,Winter
2022-01-13,P0010,Groceries,West,251,247,68,264.28,26.18,15,Cloudy,1,28.66,Spring
2022-01-13,P0011,Toys,East,263,159,159,174.86,46.31,10,Rainy,0,47.54,Summer
2022-01-13,P0012,Furniture,North,106,80,199,95.07,36.07,5,Sunny,0,31.96,Summer
2022-01-13,P0013,Toys,North,337,166,180,167.75,52.7,0,Sunny,0,56.52,Winter
2022-01-13,P0014,Toys,West,255,32,55,39.5,57.56,0,Sunny,1,54.09,Summer
2022-01-13,P0015,Toys,East,387,189,121,205.59,22.91,20,Rainy,0,19.44,Winter
2022-01-13,P0016,Groceries,South,165,78,101,83.4,21.47,0,Cloudy,0,23.94,Summer
2022-01-13,P0017,Toys,East,74,2,27,14.81,94.49,20,Rainy,0,98.42,Autumn
2022-01-13,P0018,Electronics,North,69,13,184,13.6,93.45,20,Sunny,1,95.53,Spring
2022-01-13,P0019,Furniture,South,283,114,21,132.77,98.23,20,Rainy,1,93.38,Winter
2022-01-13,P0020,Groceries,West,500,6,40,21.1,55.04,20,Snowy,1,54.55,Autumn
2022-01-14,P0001,Groceries,South,93,39,180,37.77,64.07,20,Rainy,0,68.04,Winter
2022-01-14,P0002,Toys,East,183,85,180,86.38,49.18,15,Snowy,0,50.22,Winter
2022-01-14,P0003,Clothing,South,382,123,31,136.16,79.55,0,Sunny,1,75.68,Winter
2022-01-14,P0004,Groceries,West,485,91,130,87.43,62.9,0,Cloudy,0,62.12,Winter
2022-01-14,P0005,Electronics,South,54,31,125,45.68,47.42,0,Snowy,0,51.45,Summer
2022-01-14,P0006,Groceries,North,143,77,108,93.44,33.13,20,Snowy,0,32.98,Summer
2022-01-14,P0007,Furniture,East,358,101,66,91.95,20.74,5,Cloudy,0,21.15,Autumn
2022-01-14,P0008,Electronics,South,387,383,87,388.09,55.2,20,Sunny,1,51.6,Summer
2022-01-14,P0009,Electronics,South,379,283,93,284.53,42.27,10,Cloudy,1,43.73,Autumn
2022-01-14,P0010,Toys,East,345,255,137,254.29,10.08,0,Cloudy,1,12.39,Winter
2022-01-14,P0011,Groceries,North,314,294,172,303.73,92.02,5,Sunny,0,95.7,Autumn
2022-01-14,P0012,Groceries,South,244,41,175,40.8,98.56,15,Sunny,1,99.33,Summer
2022-01-14,P0013,Electronics,West,318,249,62,260.05,91.75,20,Snowy,0,89.27,Autumn
2022-01-14,P0014,Groceries,North,448,304,39,294.11,31.54,5,Cloudy,1,29.59,Spring
2022-01-14,P0015,Toys,South,454,324,103,333.29,57.88,20,Rainy,1,55.65,Spring
2022-01-14,P0016,Groceries,South,94,58,164,63.94,22.33,20,Sunny,1,17.54,Spring
2022-01-14,P0017,Furniture,West,287,155,24,149.3,52.22,10,Cloudy,1,55.89,Summer
2022-01-14,P0018,Clothing,North,427,328,155,320.67,88.53,20,Rainy,0,87.14,Autumn
2022-01-14,P0019,Furniture,North,119,76,129,76.71,28.18,0,Rainy,0,32.21,Autumn
2022-01-14,P0020,Furniture,North,171,40,196,30.92,47.89,10,Cloudy,0,45.8,Summer
